movie_id,movie_title,franchise,release_year,release_date,decade,movie_type,genre,sub_genre,runtime_minutes,rating,language,country,director,producer,composer,lead_actor,lead_actress,animation_type,studio,budget_million_usd,box_office_million_usd,production_cost_million_usd,marketing_cost_million_usd,opening_weekend_million_usd,domestic_box_office_million_usd,international_box_office_million_usd,roi_percent,imdb_rating,rotten_tomatoes_score,metacritic_score,audience_score,cinemas_released,streaming_platform,streaming_release_date,disney_plus_available,awards_won,oscar_nominations,oscar_wins,soundtrack_popularity,number_of_songs,has_post_credit_scene,villain_name,main_character,princess_movie,animal_sidekick,magic_theme,musical,family_friendly,based_on_book,based_on_true_story,remake,sequel,prequel,cinematic_universe,target_age_group,merchandise_sales_million_usd,theme_park_attraction,theme_park_name,video_game_adaptation,mobile_game_available,global_popularity_index,fan_rating,critic_rating,rewatchability_score,cultural_impact_score,social_media_mentions_million,search_popularity,holiday_release,summer_release,streaming_hours_million,home_media_sales_million,inflation_adjusted_box_office_million,profit_million,profit_category,success_category
DIS00042,Hocus Pocus: Adventure,Standalone,1939,1939-12-14,1930s,Animated,Comedy,Buddy Comedy,112,PG,English,USA,David Lowery,Jared Bush,Germaine Franco,Josh Gad,Halle Bailey,Hybrid,Lucasfilm,105.0,545.7,79.5,25.3,69.8,232.6,313.1,420.7,8.1,81,85,68,789,Disney+ Hotstar,1940-04-29,Yes,2,0,0,56,5,No,Scar,Ariel,Yes,Yes,No,Yes,Yes,No,No,No,No,No,None,Family,89.0,No,None,No,No,47.7,7.4,8.4,3.3,4.8,10.82,57,Yes,No,48.1,102.0,1732.6,440.9,Massive Profit,Blockbuster
DIS00043,Tangled,Tangled,2004,2004-10-06,2000s,Short Film,Comedy,Road Trip,104,PG,English,USA,Craig Gillespie,Kathleen Kennedy,Michael Giacchino,Chris Evans,Emma Stone,Hybrid,20th Century Studios,432.5,1658.9,409.5,124.6,162.1,707.7,951.2,210.6,8.1,74,79,82,3680,Disney+,2005-01-07,Yes,3,1,1,65,0,No,Cruella de Vil,Hiro,No,No,Yes,No,Yes,Yes,No,No,No,No,None,Teen,220.0,Yes,Shanghai Disneyland,No,No,77.9,8.3,7.2,8.0,8.0,29.66,74,No,No,75.7,303.3,2571.3,1124.8,Massive Profit,Hit
DIS00044,Teen Beach,Teen Beach,1985,1985-10-07,1980s,Animated,Comedy,Road Trip,113,PG,English,USA,John Musker,Kathleen Kennedy,Patrick Doyle,Will Smith,Zoe Saldana,3D CGI,Lucasfilm,431.5,1411.5,387.8,143.6,152.4,682.3,729.2,165.6,7.1,73,63,66,608,Theatrical Only,,No,1,0,0,41,14,No,Ursula,Moana,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,None,Family,158.0,No,None,Yes,Yes,71.5,6.8,7.1,7.2,7.2,25.65,71,No,No,0.0,169.6,2858.3,880.1,Massive Profit,Hit
DIS00045,The Incredibles: Adventure,The Incredibles,2009,2009-10-07,2000s,Remake,Romance,Road Trip,150,PG,English,UK,Ron Clements,Peter Del Vecho,Patrick Doyle,Idris Elba,Lily James,None,20th Century Studios,310.3,1313.6,280.2,85.9,210.0,754.2,559.4,258.8,6.1,45,48,63,1820,Disney+,2010-03-31,Yes,0,0,0,53,1,No,Scar,Troy Bolton,No,No,No,No,Yes,Yes,No,Yes,No,No,None,Teen,162.5,No,None,Yes,Yes,65.7,5.8,5.6,6.1,6.6,14.15,79,No,No,55.3,211.0,1871.9,947.5,Massive Profit,Blockbuster
DIS00046,Monsters Inc (Remake),Monsters Inc,1983,1983-05-14,1980s,Remake,Musical,Coming of Age,186,G,Multiple,USA,Brad Bird,Roy Conli,Alan Menken,Dwayne Johnson,Lily James,None,20th Century Studios,205.5,234.0,158.0,41.1,34.7,116.7,117.3,17.5,4.8,29,33,39,4348,Theatrical Only,,No,0,0,0,53,5,No,Hades,Troy Bolton,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,None,Everyone,34.0,No,None,No,No,23.0,4.8,2.9,3.3,1.0,2.95,25,No,No,0.0,20.9,485.6,34.9,Low Profit,Average
DIS00047,Kingdom of the Isles,Kingdom of the Isles,2022,2022-02-15,2020s,Pixar,Action,Heist,104,G,English,USA,Gary Trousdale,Jared Bush,Germaine Franco,Johnny Depp,Zoe Saldana,Hybrid,Walt Disney Animation Studios,387.7,3030.0,331.8,158.3,364.5,1648.0,1382.0,518.2,8.5,78,81,92,3056,Disney+,2023-03-08,Yes,2,1,0,36,0,No,Hans,Mirabel,No,Yes,Yes,No,Yes,No,No,No,Yes,No,None,Teen,97.5,Yes,EPCOT,No,No,100.0,8.2,7.6,10.0,9.5,27.96,98,No,No,32.0,537.3,3333.0,2539.9,Massive Profit,Mega Blockbuster
DIS00048,Camp Rock: Return,Camp Rock,1992,1992-05-02,1990s,Remake,Animation,Sports,142,PG,English,Canada,Niki Caro,Osnat Shurer,Germaine Franco,Chris Evans,Zendaya,None,Lucasfilm,9.9,18.8,8.5,2.4,3.0,10.9,7.9,72.5,6.1,41,44,46,4072,Disney+,1993-01-07,Yes,0,0,0,75,7,No,Mother Gothel,Mal,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,None,Everyone,17.0,No,None,No,No,18.6,5.6,4.3,2.9,1.2,4.86,1,No,No,9.3,2.2,34.8,7.9,Medium Profit,Average
DIS00049,Cars,Cars,1953,1953-06-06,1950s,Animated,Animation,Time Travel,139,PG,Spanish,UK,Craig Gillespie,Kevin Feige,Patrick Doyle,Chris Pratt,Kristen Bell,3D CGI,Pixar Animation Studios,12.9,88.4,9.7,5.0,9.0,27.4,61.0,501.4,5.9,52,53,37,4218,Disney+,1953-08-25,Yes,0,0,0,47,12,No,Jafar,Aurora,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,None,Everyone,51.5,No,None,No,No,18.5,5.6,5.5,2.6,1.0,3.93,12,No,Yes,9.1,15.8,249.7,73.7,Massive Profit,Blockbuster
DIS00050,Pinocchio,Pinocchio,1990,1990-08-13,1990s,Short Film,Musical,Sports,181,PG,English,India,Dean DeBlois,Jonas Rivera,Germaine Franco,Idris Elba,Idina Menzel,Hybrid,Marvel Studios,119.8,476.2,93.5,26.6,39.1,197.2,279.0,296.5,5.8,62,48,54,2545,Theatrical Only,,No,0,0,0,51,8,Yes,Gaston,Aladdin,No,Yes,No,Yes,Yes,No,No,No,No,No,Marvel Cinematic Universe,Teen,66.2,No,None,No,No,34.5,5.7,5.9,3.9,3.6,3.41,31,No,Yes,0.0,61.1,904.8,356.1,Massive Profit,Hit
DIS00051,The Incredibles,The Incredibles,1939,1939-04-18,1930s,Disney Channel Original,Family,Sports,159,G,English,UK,Marc Webb,Roy Conli,Germaine Franco,Dwayne Johnson,Lily James,Hybrid,Disneytoon Studios,11.1,15.6,9.2,4.5,2.0,8.1,7.5,13.9,5.9,45,51,50,934,Disney+,1940-04-02,Yes,0,0,0,55,1,No,Shan Yu,Stitch,No,No,Yes,No,Yes,No,No,No,No,No,None,Teen,31.5,No,None,No,No,15.6,5.7,4.7,1.8,1.0,6.17,15,No,No,16.5,1.5,49.5,1.9,Low Profit,Average
DIS00052,The Little Mermaid (Remake),Standalone,2026,2026-03-02,2020s,Live Action,Comedy,Time Travel,155,PG,Japanese,Japan,Rob Marshall,Yvett Merino,Germaine Franco,Jason Segel,Emma Stone,None,Disney Channel Productions,123.3,269.0,102.9,53.3,43.8,127.5,141.5,72.2,6.9,62,53,58,4281,Theatrical Only,,No,1,0,0,47,15,No,Gaston,Rapunzel,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,None,Kids,80.0,No,None,No,No,25.8,7.0,6.6,3.2,4.1,5.5,15,No,No,0.0,36.5,269.0,112.8,Medium Profit,Hit
DIS00053,Toy Story: Kingdom,Standalone,2018,2018-07-14,2010s,Remake,Romance,Heist,184,PG-13,Japanese,India,Jennifer Lee,Jason Owen,Germaine Franco,Chris Evans,Sofia Carson,3D CGI,Disney Channel Productions,337.5,603.3,316.4,118.7,68.8,242.1,361.2,38.7,5.2,51,42,48,1453,Theatrical Only,,No,0,0,0,68,2,Yes,Gaston,Aladdin,No,No,Yes,No,No,Yes,No,Yes,No,No,None,Everyone,46.2,No,None,No,No,27.4,5.1,5.1,1.5,2.7,5.06,10,No,Yes,0.0,38.3,724.0,168.2,Medium Profit,Average
DIS00054,Snow White 2,Snow White,2005,2005-05-26,2000s,Pixar,Family,Time Travel,65,PG,English,Canada,Craig Gillespie,Jared Bush,Christophe Beck,Robert Downey Jr.,Sofia Carson,Hybrid,Walt Disney Animation Studios,241.7,423.3,218.2,99.4,31.3,142.5,280.8,33.3,6.9,68,68,62,2516,Disney+ Hotstar,2006-01-08,Yes,1,2,1,42,0,No,Cruella de Vil,Hiro,No,No,Yes,No,Yes,No,No,No,Yes,No,None,Family,80.9,No,None,No,No,41.5,7.0,7.0,3.9,4.5,6.0,43,No,No,24.7,53.1,645.5,105.7,Medium Profit,Average
DIS00055,Ratatouille (Remake),Ratatouille,1960,1960-10-10,1960s,Short Film,Adventure,Mystery,139,PG-13,French,USA,Nathan Greno,John Lasseter,Thomas Newman,Chris Evans,Emma Watson,Stop Motion,Walt Disney Animation Studios,189.0,901.6,178.4,74.9,87.8,280.7,620.9,255.9,6.4,57,61,62,2763,Disney+,1961-03-22,Yes,1,0,0,41,1,Yes,Yzma,Troy Bolton,No,No,No,No,No,Yes,No,No,Yes,No,None,Family,147.6,No,None,No,No,53.9,6.1,5.3,5.6,5.9,8.79,47,No,No,37.6,66.2,2389.2,648.3,Massive Profit,Blockbuster
DIS00056,Fantasia (Remake),Fantasia,2027,2027-04-14,2020s,Live Action,Drama,Mystery,160,PG,French,USA,Rich Moore,Kathleen Kennedy,James Newton Howard,Chris Pratt,Auli'i Cravalho,None,Marvel Studios,44.1,37.5,41.4,12.3,4.4,19.7,17.8,-30.2,6.5,47,59,62,0,Theatrical Only,,No,1,1,0,26,2,Yes,None,Aurora,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Marvel Cinematic Universe,Family,34.2,No,None,No,No,22.7,6.7,4.3,1.3,2.3,4.2,8,No,No,0.0,5.4,37.5,-16.2,Loss,Flop
DIS00057,Tarzan (Remake),Tarzan,1968,1968-01-11,1960s,Disney Channel Original,Musical,Holiday,97,G,English,India,Andrew Stanton,Jason Owen,Michael Giacchino,Tom Holland,Lily James,Stop Motion,Lucasfilm,435.0,1661.5,395.3,93.4,233.0,830.4,831.1,240.0,7.9,87,87,74,2850,Disney+ Hotstar,1968-03-21,Yes,5,2,1,64,5,No,Judge Frollo,Mirabel,No,Yes,No,Yes,Yes,No,No,No,Yes,No,None,Everyone,121.7,No,None,No,No,76.6,8.4,8.3,6.6,7.9,24.32,69,No,No,65.1,159.7,4070.7,1172.8,Massive Profit,Hit
DIS00058,Bambi,Standalone,1940,1940-11-01,1940s,Pixar,Comedy,Mystery,185,PG-13,English,Japan,Marc Webb,Yvett Merino,James Newton Howard,Johnny Depp,Sofia Carson,Stop Motion,Walt Disney Animation Studios,427.2,2313.3,361.9,132.0,297.8,1240.8,1072.5,368.4,7.1,74,68,55,3417,Theatrical Only,,No,1,0,0,59,0,No,Shan Yu,Judy Hopps,No,No,No,No,No,Yes,Yes,No,No,No,None,Kids,214.5,Yes,Magic Kingdom,Yes,No,100.0,7.4,7.5,6.9,9.0,11.93,96,Yes,No,0.0,163.8,7286.9,1819.4,Massive Profit,Blockbuster
DIS00059,Brave,Brave,2012,2012-05-16,2010s,Remake,Sci-Fi,Road Trip,134,PG,English,Canada,Lee Unkrich,Jonas Rivera,James Newton Howard,Johnny Depp,Zoe Saldana,3D CGI,Pixar Animation Studios,80.8,57.3,65.3,30.8,11.4,35.9,21.4,-40.4,6.0,45,48,53,2676,Theatrical Only,,No,0,0,0,47,2,No,Scar,Ralph,No,No,No,No,Yes,Yes,No,Yes,Yes,No,None,Everyone,58.1,No,None,No,No,26.3,6.0,4.7,3.0,2.4,5.17,44,No,No,0.0,6.8,77.4,-38.8,Loss,Flop
DIS00060,Bambi: Legacy,Bambi,1964,1964-01-05,1960s,Remake,Family,Fairy Tale,87,G,English,Japan,Rich Moore,Jonas Rivera,Michael Giacchino,Idris Elba,Angelina Jolie,None,Lucasfilm,64.5,238.3,51.4,15.3,20.2,154.2,84.1,257.3,6.9,84,68,73,2908,Theatrical Only,,No,2,0,0,49,7,No,Chernabog,Tiana,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,None,Teen,94.4,No,None,No,No,27.5,6.2,8.5,3.1,3.7,10.34,40,No,No,0.0,26.8,607.7,171.6,Massive Profit,Hit
DIS00061,Alice in Wonderland (Remake),Standalone,1972,1972-03-27,1970s,Short Film,Family,Buddy Comedy,129,PG,English,USA,Ron Clements,Jason Owen,Christophe Beck,Tom Holland,Emma Stone,2D,Lucasfilm,35.0,262.3,27.6,13.7,52.9,161.6,100.7,535.1,4.1,25,25,32,1548,Disney+,1973-02-07,Yes,0,0,0,31,2,No,Dr. Facilier,Bob Parr,No,No,No,No,Yes,No,No,No,No,No,None,Teen,59.5,No,None,No,No,25.4,4.1,1.7,3.2,1.2,6.07,18,No,No,8.7,29.0,616.4,221.0,Massive Profit,Mega Blockbuster
DIS00062,Adventures of the North,Adventures of the North,2002,2002-08-20,2000s,Animated,Comedy,Holiday,84,G,Hindi,Canada,Niki Caro,Jonas Rivera,Hans Zimmer,Robert Downey Jr.,Lily James,Stop Motion,Disney Channel Productions,356.7,1096.9,310.8,80.4,146.7,608.1,488.8,180.4,4.2,20,25,42,3066,Disney+,2002-12-19,Yes,0,0,0,67,0,No,Scar,Woody,No,No,No,No,Yes,No,No,No,No,No,None,Teen,78.3,No,None,No,No,54.6,4.1,2.0,6.6,7.1,20.77,54,No,Yes,21.6,110.5,1755.0,705.7,Massive Profit,Hit
DIS00063,The Golden Stardust: Reborn,The Golden Stardust,2009,2009-10-16,2000s,Live Action,Drama,Fairy Tale,74,PG,English,Japan,Marc Webb,John Lasseter,Lin-Manuel Miranda,Robert Downey Jr.,Kristen Bell,None,20th Century Studios,275.9,2375.1,209.7,118.9,194.3,809.2,1565.9,622.8,5.7,51,52,67,1291,Disney+ Hotstar,2009-12-26,Yes,1,0,0,62,2,No,Chernabog,Woody,No,No,No,No,Yes,No,No,No,Yes,No,None,Teen,108.7,Yes,Disney's Animal Kingdom,Yes,No,87.6,5.3,4.6,8.6,7.8,21.2,81,No,No,98.2,172.5,3384.5,2046.5,Massive Profit,Mega Blockbuster
DIS00064,The Golden the Isles,The Golden the Isles,1941,1941-04-18,1940s,Live Action,Family,Buddy Comedy,130,PG-13,English,Canada,Rob Marshall,Jared Bush,Thomas Newman,Will Smith,Kristen Bell,None,20th Century Studios,289.4,588.3,272.5,100.2,45.8,221.5,366.8,57.8,6.7,58,60,69,2980,Disney+,1941-12-10,Yes,1,0,0,41,1,No,Captain Hook,Simba,No,Yes,No,No,No,No,No,No,No,No,None,Kids,131.2,No,None,No,No,46.6,6.9,5.9,5.7,5.0,12.4,54,No,No,35.6,82.7,1838.4,215.6,Medium Profit,Hit
DIS00065,WALL-E 2,WALL-E,1944,1944-12-11,1940s,Pixar,Comedy,Fairy Tale,62,PG,English,USA,Marc Webb,Jonas Rivera,Randy Newman,Ryan Reynolds,Idina Menzel,2D,Lucasfilm,253.1,1640.2,217.4,89.8,211.6,666.2,974.0,433.9,6.6,43,71,67,1911,Theatrical Only,,No,0,0,0,75,4,No,Gaston,Snow White,Yes,No,No,Yes,Yes,Yes,No,No,No,No,None,Teen,67.2,Yes,Disney's Hollywood Studios,No,No,75.9,6.8,4.5,8.0,7.3,15.93,76,Yes,No,0.0,139.2,5002.6,1333.0,Massive Profit,Blockbuster
DIS00066,Kingdom of Wonders: Kingdom,Kingdom of Wonders,2020,2020-10-15,2020s,Animated,Family,Superhero,124,PG,English,UK,Rob Marshall,John Lasseter,Lin-Manuel Miranda,Idris Elba,Kristen Bell,2D,20th Century Studios,348.9,503.7,275.5,144.9,59.7,182.3,321.4,19.8,6.9,73,74,74,4102,Disney+,2021-06-26,Yes,1,0,0,64,2,No,Yzma,Winnie the Pooh,No,No,No,No,Yes,No,No,No,No,No,None,Kids,150.4,No,None,No,No,47.3,6.6,7.7,4.6,5.0,16.65,55,No,No,45.2,85.5,579.3,83.3,Low Profit,Average
DIS00067,The Golden the Sea,The Golden the Sea,1958,1958-03-12,1950s,Remake,Animation,Sports,111,G,English,USA,Rob Marshall,Osnat Shurer,Lin-Manuel Miranda,Chris Pratt,Zoe Saldana,None,Pixar Animation Studios,206.5,1070.3,178.2,46.8,191.5,611.1,459.2,375.7,6.7,61,68,59,3478,Disney+,1958-11-18,Yes,0,1,0,45,2,No,Dr. Facilier,Aladdin,No,No,Yes,No,Yes,No,No,Yes,No,No,None,Kids,182.6,Yes,Disney California Adventure,No,No,65.3,6.5,5.8,8.1,6.7,16.58,64,No,No,34.6,135.6,2889.8,845.3,Massive Profit,Blockbuster
DIS00068,Legend of Stardust: Kingdom,Legend of Stardust,1958,1958-12-14,1950s,Pixar,Romance,Time Travel,174,PG,English,UK,Nathan Greno,Jason Owen,James Newton Howard,Chris Pratt,Kristen Bell,2D,Marvel Studios,78.8,322.8,65.3,32.9,32.0,132.0,190.8,228.7,6.7,52,53,73,2530,Disney+,1959-12-12,Yes,0,0,0,38,2,Yes,Cruella de Vil,WALL-E,No,Yes,Yes,No,Yes,No,No,No,No,No,Marvel Cinematic Universe,Teen,89.3,No,None,No,No,31.9,6.4,5.1,3.6,2.4,6.18,29,Yes,No,32.1,22.8,871.6,224.6,Massive Profit,Blockbuster
DIS00069,Atlantis,Standalone,2001,2001-04-06,2000s,Disney Channel Original,Action,Mystery,132,PG,English,Canada,Brad Bird,Yvett Merino,Michael Giacchino,Robert Downey Jr.,Lily James,2D,Pixar Animation Studios,153.7,216.1,120.9,51.1,22.0,87.0,129.1,25.6,4.8,35,44,39,3943,Theatrical Only,,No,0,0,0,30,1,No,Ursula,Troy Bolton,No,No,Yes,No,Yes,Yes,No,No,No,No,None,Kids,32.4,No,None,No,No,14.6,4.5,3.5,1.1,2.6,4.3,19,No,No,0.0,32.0,351.2,44.1,Medium Profit,Average
DIS00070,The Magic the Forest 3,Standalone,1965,1965-08-26,1960s,Remake,Animation,Time Travel,71,PG-13,English,USA,John Musker,Yvett Merino,Lin-Manuel Miranda,Jason Segel,Emma Watson,None,Lucasfilm,379.3,2900.6,345.1,160.0,538.7,1835.8,1064.8,474.3,5.5,41,45,50,3201,Disney+ Hotstar,1966-04-22,Yes,0,0,0,44,5,No,Yzma,Ariel,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,None,Family,308.6,Yes,Disney's Hollywood Studios,No,No,100.0,5.2,4.0,10.0,9.0,30.89,90,No,Yes,61.8,440.7,7324.0,2395.5,Massive Profit,Mega Blockbuster
DIS00071,The Golden the Sea,The Golden the Sea,1992,1992-01-13,1990s,Animated,Family,Sports,138,PG,French,USA,John Musker,Jason Owen,James Newton Howard,Ewan McGregor,Zoe Saldana,2D,Lucasfilm,58.0,73.2,52.0,14.3,5.6,43.3,29.9,10.4,7.6,75,68,66,2585,Disney+,1992-06-17,Yes,2,1,1,54,14,No,Chernabog,Ralph,No,No,Yes,Yes,Yes,No,No,No,Yes,No,None,Teen,57.2,No,None,No,No,31.7,7.8,7.9,3.7,3.3,8.79,28,No,No,10.8,12.3,135.4,6.9,Low Profit,Average
DIS00072,The Rescuers: New World,The Rescuers,2006,2006-03-11,2000s,Animated,Fantasy,Fairy Tale,137,PG,English,USA,Jon Favreau,Kathleen Kennedy,Patrick Doyle,Will Smith,Emma Stone,Hybrid,20th Century Studios,108.5,80.0,89.5,32.0,12.3,39.9,40.1,-34.2,8.4,83,75,83,4328,Disney+,2006-10-03,Yes,2,2,1,67,2,No,Yzma,Ralph,No,No,Yes,No,Yes,Yes,No,No,No,Yes,None,Teen,24.8,No,None,No,No,23.6,8.2,8.2,1.9,2.2,1.19,19,No,No,18.8,7.9,120.0,-41.5,Loss,Flop
DIS00073,Aladdin 3,Aladdin,1939,1939-05-03,1930s,Remake,Romance,Buddy Comedy,85,PG-13,English,USA,Chris Buck,Peter Del Vecho,Germaine Franco,Robert Downey Jr.,Emma Stone,Hybrid,20th Century Studios,441.7,1422.5,418.4,98.1,73.3,439.4,983.1,175.4,5.7,49,46,55,1086,Disney+,1939-10-14,Yes,1,1,0,40,0,No,Captain Hook,Winnie the Pooh,No,Yes,No,No,No,No,No,Yes,Yes,No,None,Kids,189.2,Yes,Disney California Adventure,No,No,72.2,6.1,5.0,6.4,8.5,3.8,73,No,No,66.1,196.6,4516.4,906.0,Massive Profit,Hit
DIS00074,Big Hero 6,Big Hero 6,2000,2000-11-16,2000s,Disney Channel Original,Adventure,Road Trip,154,PG,English,UK,Rob Marshall,Jonas Rivera,Lin-Manuel Miranda,Ewan McGregor,Emma Watson,2D,Marvel Studios,301.7,797.4,231.5,78.8,178.7,515.2,282.2,157.0,5.3,35,36,49,4027,Disney+,2001-09-25,Yes,0,0,0,63,1,Yes,Captain Hook,Snow White,Yes,No,Yes,No,Yes,No,No,No,No,No,Marvel Cinematic Universe,Teen,55.6,No,None,No,No,37.2,5.4,3.5,3.1,3.2,3.17,45,Yes,No,29.3,78.2,1315.7,487.1,Massive Profit,Hit
DIS00075,The Little Mermaid 3,The Little Mermaid,1955,1955-08-07,1950s,Pixar,Family,Buddy Comedy,76,G,Spanish,USA,Byron Howard,Jared Bush,Patrick Doyle,Jason Segel,Zendaya,Stop Motion,Pixar Animation Studios,419.1,1525.1,369.1,158.2,195.7,609.1,916.0,189.2,4.3,27,42,43,1270,Disney+,1955-10-28,Yes,0,0,0,57,9,No,Scar,Troy Bolton,No,No,No,Yes,Yes,No,No,No,No,No,None,Kids,81.5,No,None,No,No,55.8,4.2,2.4,6.4,6.5,18.98,50,No,Yes,21.0,253.4,4232.2,997.8,Massive Profit,Hit
DIS00076,The Golden Stardust 2,Standalone,2005,2005-10-07,2000s,Pixar,Romance,Mystery,98,PG,Spanish,Japan,Andrew Stanton,Kathleen Kennedy,Lin-Manuel Miranda,Chris Evans,Angelina Jolie,3D CGI,20th Century Studios,400.7,2442.1,322.9,151.2,109.6,776.9,1665.2,415.1,7.6,70,53,63,950,Theatrical Only,,No,0,0,0,81,9,No,Yzma,Belle,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,None,Everyone,286.5,Yes,EPCOT,No,No,100.0,8.2,7.0,10.0,10.0,18.29,95,No,No,0.0,479.4,3724.2,1968.0,Massive Profit,Blockbuster
DIS00077,Tangled,Tangled,2008,2008-03-06,2000s,Live Action,Action,Time Travel,176,PG,English,UK,Gary Trousdale,Jonas Rivera,Christophe Beck,Dwayne Johnson,Kristen Bell,None,Pixar Animation Studios,48.4,172.6,42.2,15.7,11.6,74.9,97.7,198.1,8.5,87,92,91,1054,Disney+,2008-07-27,Yes,1,2,0,69,0,No,Captain Hook,Mike Wazowski,No,No,No,No,Yes,No,No,No,No,No,None,Teen,44.8,No,None,No,No,33.1,8.7,9.6,3.0,3.0,10.47,41,No,No,23.4,22.8,250.3,114.7,Massive Profit,Hit
DIS00078,Legend of the Sea,Legend of the Sea,1938,1938-03-23,1930s,Animated,Fantasy,Road Trip,111,G,English,USA,Rich Moore,Osnat Shurer,Germaine Franco,Ewan McGregor,Auli'i Cravalho,Hybrid,Disneytoon Studios,212.1,54.8,175.6,56.1,11.0,32.4,22.4,-76.3,5.3,32,43,46,4358,Theatrical Only,,No,0,0,0,57,1,No,Hans,Aurora,Yes,Yes,Yes,No,Yes,No,No,No,No,No,None,Everyone,26.1,No,None,No,No,15.4,5.0,3.0,1.7,1.2,1.64,20,No,No,0.0,6.5,175.4,-176.9,Loss,Flop
DIS00079,Zootopia 2,Standalone,1986,1986-08-19,1980s,Animated,Sci-Fi,Holiday,156,PG,French,USA,Kirk Wise,Jason Owen,Hans Zimmer,Johnny Depp,Lily James,Hybrid,Walt Disney Animation Studios,194.9,837.1,147.8,74.1,100.8,321.1,516.0,277.2,7.0,61,63,70,4275,Disney+,1987-05-08,Yes,3,1,1,37,0,Yes,Mother Gothel,Aladdin,No,No,No,No,Yes,Yes,No,No,No,No,None,Kids,52.4,No,None,No,No,44.2,7.1,5.9,3.9,5.3,17.41,37,No,Yes,41.7,117.3,1674.2,615.2,Massive Profit,Blockbuster
DIS00080,Adventures of the Isles 2,Standalone,1954,1954-10-17,1950s,Remake,Drama,Coming of Age,146,PG,French,USA,Gary Trousdale,Roy Conli,Germaine Franco,Idris Elba,Idina Menzel,None,Walt Disney Animation Studios,321.3,3120.5,243.6,133.9,197.2,1630.0,1490.5,726.6,6.8,67,62,58,3187,Disney+,1955-09-22,Yes,0,0,0,62,7,Yes,Hans,Belle,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,None,Family,327.5,Yes,Magic Kingdom,No,No,100.0,7.0,6.9,10.0,10.0,31.65,100,No,No,67.5,157.7,8737.4,2743.0,Massive Profit,Mega Blockbuster
DIS00081,Sleeping Beauty 4,Sleeping Beauty,1945,1945-03-19,1940s,Live Action,Sci-Fi,Holiday,187,PG,English,Canada,Kirk Wise,Peter Del Vecho,Lin-Manuel Miranda,Chris Pratt,Angelina Jolie,None,Walt Disney Animation Studios,267.6,461.0,219.7,54.4,49.9,254.4,206.6,68.2,7.2,73,65,81,3662,Theatrical Only,,No,2,0,0,40,1,Yes,Hans,Aladdin,No,No,Yes,No,Yes,Yes,No,No,No,No,None,Teen,98.7,No,None,No,No,42.9,7.0,7.4,3.4,3.8,6.65,33,No,No,0.0,46.9,1394.5,186.9,Medium Profit,Average
DIS00082,Kingdom of the Realm,Kingdom of the Realm,1980,1980-02-27,1980s,Pixar,Musical,Time Travel,127,PG-13,English,USA,Kirk Wise,Peter Del Vecho,Lin-Manuel Miranda,Dwayne Johnson,Auli'i Cravalho,2D,Lucasfilm,125.6,260.6,114.4,28.3,35.3,141.2,119.4,82.6,7.6,61,64,71,2712,Disney+ Hotstar,1980-05-01,Yes,0,0,0,56,9,No,Hans,Snow White,Yes,Yes,No,Yes,No,No,No,No,No,No,None,Kids,44.3,No,None,No,No,28.7,7.9,6.0,4.0,3.2,8.11,33,No,No,11.0,20.5,560.3,117.9,High Profit,Hit
DIS00083,Adventures of the North,Adventures of the North,1940,1940-02-04,1940s,Animated,Family,Road Trip,116,G,English,India,Pete Docter,Jonas Rivera,Michael Giacchino,Dwayne Johnson,Kristen Bell,Stop Motion,Pixar Animation Studios,162.0,511.6,137.4,52.1,46.9,159.5,352.1,170.0,5.0,20,40,39,2400,Disney+,1940-07-21,Yes,0,0,0,35,2,Yes,Scar,Nemo,No,Yes,Yes,No,Yes,No,Yes,No,No,No,None,Family,51.5,No,None,No,No,31.4,5.3,2.3,4.0,2.2,2.69,25,No,No,9.8,58.9,1611.5,322.1,Massive Profit,Hit
DIS00084,Adventures of the Forest,Adventures of the Forest,2027,2027-03-23,2020s,Live Action,Fantasy,Time Travel,182,PG-13,English,India,Rob Marshall,Jared Bush,Christophe Beck,Robert Downey Jr.,Sofia Carson,None,Marvel Studios,382.7,936.1,359.3,102.8,105.5,599.9,336.2,102.6,8.6,80,81,89,0,Theatrical Only,,No,1,1,0,65,8,Yes,Dr. Facilier,Hiro,No,No,Yes,Yes,No,No,No,No,No,No,Marvel Cinematic Universe,Everyone,119.6,No,None,No,No,57.0,8.0,7.5,6.7,4.0,9.96,54,No,No,0.0,140.5,936.1,474.0,High Profit,Hit
